file;method;flaw
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_prepareStatement_16.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_prepareStatement_45.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_prepareStatement_66b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_prepareStatement_67b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_prepareStatement_72b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_prepareStatement_73b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__console_readLine_prepareStatement_74b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_01.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_02.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_02.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_03.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_03.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_04.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_04.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_05.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_05.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_06.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_06.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_07.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_07.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_08.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_08.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_09.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_09.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_10.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_10.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_11.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_11.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_12.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_13.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_13.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_14.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_14.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_15.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_15.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_16.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_17.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_21.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_22b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_31.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_41.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_42.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_45.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_51b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_52c.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_53d.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_54e.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_61a.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_66b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_67b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_71b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_72b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_73b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_74b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeBatch_81_goodG2B.java;action;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_16.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_45.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_66b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_67b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_72b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_73b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeQuery_74b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_16.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_45.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_66b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_67b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_72b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_73b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_executeUpdate_74b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_16.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_45.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_66b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_67b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_72b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_73b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_execute_74b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_16.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_45.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_66b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_67b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_72b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_73b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__database_prepareStatement_74b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_executeQuery_16.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_executeQuery_45.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_executeQuery_66b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_executeQuery_67b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_executeQuery_72b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_executeQuery_73b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_executeQuery_74b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_executeUpdate_16.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_executeUpdate_45.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_executeUpdate_66b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_executeUpdate_67b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_executeUpdate_72b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_executeUpdate_73b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_executeUpdate_74b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_execute_16.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_execute_45.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_execute_66b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_execute_67b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_execute_72b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_execute_73b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_execute_74b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_prepareStatement_16.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_prepareStatement_45.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_prepareStatement_66b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_prepareStatement_67b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_prepareStatement_72b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_prepareStatement_73b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Environment_prepareStatement_74b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_01.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_02.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_02.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_03.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_03.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_04.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_04.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_05.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_05.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_06.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_06.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_07.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_07.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_08.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_08.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_09.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_09.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_10.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_10.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_11.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_11.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_12.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_13.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_13.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_14.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_14.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_15.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_15.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_16.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_17.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_21.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_22b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_31.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_41.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_42.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_45.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_51b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_52c.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_53d.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_54e.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_61a.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_66b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_67b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_71b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_72b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_73b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_74b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeBatch_81_goodG2B.java;action;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeQuery_16.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeQuery_45.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeQuery_66b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeQuery_67b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeQuery_72b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeQuery_73b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeQuery_74b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeUpdate_16.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeUpdate_45.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeUpdate_66b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeUpdate_67b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeUpdate_72b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeUpdate_73b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_executeUpdate_74b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_execute_16.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_execute_45.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_execute_66b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_execute_67b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_execute_72b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_execute_73b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_execute_74b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_prepareStatement_16.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_prepareStatement_45.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_prepareStatement_66b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_prepareStatement_67b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_prepareStatement_72b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_prepareStatement_73b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__File_prepareStatement_74b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_01.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_02.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_02.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_03.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_03.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_04.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_04.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_05.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_05.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_06.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_06.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_07.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_07.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_08.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_08.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_09.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_09.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_10.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_10.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_11.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_11.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_12.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_13.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_13.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_14.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_14.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_15.java;goodG2B1;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_15.java;goodG2B2;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_16.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_17.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_21.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_22b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_31.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_41.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_42.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_45.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_51b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_52c.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_53d.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_54e.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_61a.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_66b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_67b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_71b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_72b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_73b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_74b.java;goodG2BSink;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeBatch_81_goodG2B.java;action;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_16.java;goodG2B;CWE89
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_45.java;goodG2BSink;CWE89
