file;method;flaw
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_08.java;goodG2B2;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_09.java;bad;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_09.java;goodB2G1;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_09.java;goodB2G2;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_09.java;goodG2B1;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_09.java;goodG2B2;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_09.java;bad;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_09.java;goodB2G1;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_09.java;goodB2G2;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_09.java;goodG2B1;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_09.java;goodG2B2;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_10.java;bad;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_10.java;goodB2G1;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_10.java;goodB2G2;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_10.java;goodG2B1;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_10.java;goodG2B2;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_10.java;bad;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_10.java;goodB2G1;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_10.java;goodB2G2;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_10.java;goodG2B1;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_10.java;goodG2B2;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_11.java;bad;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_11.java;goodB2G1;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_11.java;goodB2G2;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_11.java;goodG2B1;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_11.java;goodG2B2;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_11.java;bad;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_11.java;goodB2G1;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_11.java;goodB2G2;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_11.java;goodG2B1;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_11.java;goodG2B2;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_12.java;bad;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_12.java;goodB2G;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_12.java;goodG2B;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_12.java;bad;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_12.java;goodB2G;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_12.java;goodG2B;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_13.java;bad;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_13.java;goodB2G1;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_13.java;goodB2G2;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_13.java;goodG2B1;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_13.java;goodG2B2;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_13.java;bad;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_13.java;goodB2G1;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_13.java;goodB2G2;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_13.java;goodG2B1;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_13.java;goodG2B2;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_14.java;bad;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_14.java;goodB2G1;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_14.java;goodB2G2;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_14.java;goodG2B1;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_14.java;goodG2B2;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_14.java;bad;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_14.java;goodB2G1;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_14.java;goodB2G2;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_14.java;goodG2B1;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_14.java;goodG2B2;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_15.java;bad;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_15.java;goodB2G1;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_15.java;goodB2G2;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_15.java;goodG2B1;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_15.java;goodG2B2;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_15.java;bad;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_15.java;goodB2G1;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_15.java;goodB2G2;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_15.java;goodG2B1;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_15.java;goodG2B2;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_16.java;bad;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_16.java;goodB2G;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_16.java;goodG2B;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_16.java;bad;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_16.java;goodB2G;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_16.java;goodG2B;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_17.java;bad;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_17.java;goodB2G;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_17.java;goodG2B;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_17.java;bad;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_17.java;goodB2G;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_17.java;goodG2B;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_21.java;badSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_21.java;goodB2G1Sink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_21.java;goodB2G2Sink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_21.java;goodG2BSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_21.java;badSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_21.java;goodB2G1Sink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_21.java;goodB2G2Sink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_21.java;goodG2BSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_22b.java;badSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_22b.java;goodB2G1Sink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_22b.java;goodB2G2Sink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_22b.java;goodG2BSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_22b.java;badSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_22b.java;goodB2G1Sink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_22b.java;goodB2G2Sink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_22b.java;goodG2BSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_31.java;bad;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_31.java;goodB2G;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_31.java;goodG2B;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_31.java;bad;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_31.java;goodB2G;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_31.java;goodG2B;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_41.java;badSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_41.java;goodB2GSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_41.java;goodG2BSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_41.java;badSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_41.java;goodB2GSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_41.java;goodG2BSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_42.java;bad;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_42.java;goodB2G;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_42.java;goodG2B;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_42.java;bad;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_42.java;goodB2G;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_42.java;goodG2B;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_45.java;badSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_45.java;goodB2GSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_45.java;goodG2BSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_45.java;badSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_45.java;goodB2GSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_45.java;goodG2BSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_51b.java;badSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_51b.java;goodB2GSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_51b.java;goodG2BSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_51b.java;badSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_51b.java;goodB2GSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_51b.java;goodG2BSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_52c.java;badSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_52c.java;goodB2GSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_52c.java;goodG2BSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_52c.java;badSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_52c.java;goodB2GSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_52c.java;goodG2BSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_53d.java;badSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_53d.java;goodB2GSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_53d.java;goodG2BSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_53d.java;badSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_53d.java;goodB2GSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_53d.java;goodG2BSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_54e.java;badSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_54e.java;goodB2GSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_54e.java;goodG2BSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_54e.java;badSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_54e.java;goodB2GSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_54e.java;goodG2BSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_61a.java;bad;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_61a.java;goodB2G;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_61a.java;goodG2B;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_61a.java;bad;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_61a.java;goodB2G;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_61a.java;goodG2B;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_66b.java;badSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_66b.java;goodB2GSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_66b.java;goodG2BSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_66b.java;badSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_66b.java;goodB2GSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_66b.java;goodG2BSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_67b.java;badSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_67b.java;goodB2GSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_67b.java;goodG2BSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_67b.java;badSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_67b.java;goodB2GSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_67b.java;goodG2BSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_68b.java;badSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_68b.java;goodB2GSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_68b.java;goodG2BSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_68b.java;badSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_68b.java;goodB2GSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_68b.java;goodG2BSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_71b.java;badSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_71b.java;goodB2GSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_71b.java;goodG2BSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_71b.java;badSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_71b.java;goodB2GSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_71b.java;goodG2BSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_72b.java;badSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_72b.java;goodB2GSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_72b.java;goodG2BSink;CWE1004
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_72b.java;badSink;CWE311
src/testcases/CWE1004_HTTP_Response_Splitting/CWE1004_HTTP_Response_Splitting__getParameter_Servlet_addCookieServlet_72b.java;goodB2GSink;CWE311
